"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC";"Math.RMS";"Math.AVG1000";"Math.StdDev";"Math.StdDev100"
1234;611,077;10,1846166667;1752603812,586;9,9804321;9,980430857;9,9804335136;0,0000032509;0,0000036185
1235;611,577;10,19295;1752603813,086;9,9804354;9,980430923;9,9804335158;0,0000032501;0,0000036408
1236;612,078;10,2013;1752603813,586;9,9804321;9,980430967;9,9804335114;0,0000032489;0,000003628
1237;612,578;10,2096333333;1752603814,086;9,9804299;9,980430912;9,9804335037;0,0000032491;0,0000036017
1238;613,078;10,2179666667;1752603814,586;9,9804332;9,980430967;9,9804334993;0,0000032478;0,0000035941
1239;613,578;10,2263;1752603815,086;9,9804321;9,980431011;9,9804334949;0,0000032467;0,0000035806
1240;614,077;10,2346166667;1752603815,586;9,9804332;9,980431055;9,9804334971;0,0000032454;0,0000035802
1241;614,578;10,2429666667;1752603816,086;9,980431;9,980431055;9,9804334949;0,0000032447;0,0000035802
1242;615,078;10,2513;1752603816,586;9,9804332;9,98043111;9,9804334927;0,0000032434;0,0000035704
1243;615,577;10,2596166667;1752603817,085;9,9804365;9,980431198;9,980433496;0,0000032434;0,0000035939
1244;616,078;10,2679666667;1752603817,586;9,9804365;9,980431275;9,9804334982;0,0000032433;0,0000036243
1245;616,577;10,2762833333;1752603818,085;9,9804332;9,980431308;9,9804335037;0,000003242;0,0000036267
1246;617,077;10,2846166667;1752603818,585;9,9804332;9,980431275;9,9804335037;0,0000032407;0,0000035939
1247;617,577;10,29295;1752603819,085;9,9804376;9,980431363;9,9804335081;0,0000032416;0,0000036401
1248;618,077;10,3012833333;1752603819,585;9,9804387;9,980431462;9,9804335169;0,0000032439;0,0000037037
1249;618,577;10,3096166667;1752603820,085;9,9804387;9,980431539;9,9804335191;0,0000032461;0,0000037734
1250;619,077;10,31795;1752603820,585;9,9804376;9,980431616;9,9804335268;0,000003247;0,0000038179
1251;619,577;10,3262833333;1752603821,085;9,9804354;9,980431638;9,9804335246;0,0000032462;0,0000038335
1252;620,077;10,3346166667;1752603821,586;9,9804343;9,980431704;9,9804335224;0,000003245;0,0000038218
1253;620,577;10,34295;1752603822,085;9,9804321;9,980431671;9,9804335257;0,0000032439;0,0000038038
1254;621,078;10,3513;1752603822,586;9,9804354;9,980431704;9,9804335268;0,0000032432;0,0000038218
1255;621,577;10,3596166667;1752603823,085;9,9804321;9,980431715;9,9804335257;0,0000032421;0,0000038213
1256;622,077;10,36795;1752603823,585;9,980431;9,980431737;9,9804335257;0,0000032415;0,0000038107
1257;622,577;10,3762833333;1752603824,085;9,9804354;9,980431803;9,9804335301;0,0000032407;0,0000038165
1258;623,078;10,3846333333;1752603824,585;9,9804321;9,980431814;9,9804335334;0,0000032396;0,0000038157
1259;623,577;10,39295;1752603825,085;9,9804376;9,980431913;9,9804335378;0,0000032405;0,0000038363
1260;624,077;10,4012833333;1752603825,585;9,9804409;9,980432045;9,9804335466;0,0000032462;0,0000039161
1261;624,578;10,4096333333;1752603826,086;9,9804321;9,980432067;9,9804335488;0,0000032451;0,0000039101
1262;625,077;10,41795;1752603826,586;9,9804343;9,980432122;9,9804335488;0,0000032439;0,0000039024
1263;625,577;10,4262833333;1752603827,085;9,9804398;9,980432254;9,9804335543;0,0000032476;0,0000039368
1264;626,077;10,4346166667;1752603827,585;9,9804343;9,980432364;9,980433551;0,0000032465;0,0000038365
1265;626,578;10,4429666667;1752603828,086;9,9804321;9,980432375;9,9804335477;0,0000032454;0,0000038341
1266;627,077;10,4512833333;1752603828,585;9,9804409;9,980432485;9,9804335543;0,000003251;0,0000039192
1267;627,577;10,4596166667;1752603829,086;9,9804321;9,980432496;9,9804335543;0,0000032499;0,0000039166
1268;628,078;10,4679666667;1752603829,587;9,9804365;9,980432595;9,9804335554;0,0000032498;0,0000038911
1269;628,578;10,4763;1752603830,087;9,9804321;9,980432628;9,9804335532;0,0000032487;0,0000038725
1270;629,078;10,4846333333;1752603830,586;9,9804343;9,980432639;9,9804335554;0,0000032475;0,0000038757
1271;629,578;10,4929666667;1752603831,086;9,9804321;9,980432694;9,9804335532;0,0000032465;0,0000038279
1272;630,077;10,5012833333;1752603831,586;9,9804321;9,980432749;9,9804335521;0,0000032454;0,0000037786
1273;630,577;10,5096166667;1752603832,086;9,9804343;9,980432782;9,9804335521;0,0000032442;0,0000037776
1274;631,078;10,5179666667;1752603832,587;9,9804321;9,980432826;9,9804335521;0,0000032431;0,0000037433
1275;631,578;10,5263;1752603833,087;9,9804332;9,980432881;9,9804335488;0,0000032419;0,0000037074
1276;632,077;10,5346166667;1752603833,586;9,9804288;9,980432881;9,9804335488;0,0000032431;0,0000037074
1277;632,578;10,5429666667;1752603834,086;9,980431;9,980432903;9,980433551;0,0000032425;0,0000036894
1278;633,077;10,5512833333;1752603834,586;9,9804321;9,980432947;9,980433551;0,0000032415;0,0000036528
1279;633,577;10,5596166667;1752603835,086;9,9804321;9,980433024;9,9804335477;0,0000032404;0,0000035506
1280;634,078;10,5679666667;1752603835,587;9,9804365;9,980433145;9,9804335499;0,0000032403;0,0000034587
1281;634,578;10,5763;1752603836,087;9,9804343;9,980433244;9,9804335521;0,0000032391;0,0000033457
1282;635,078;10,5846333333;1752603836,586;9,9804332;9,980433277;9,9804335543;0,0000032379;0,0000033286
1283;635,578;10,5929666667;1752603837,086;9,980431;9,98043331;9,9804335521;0,0000032373;0,0000032889
1284;636,077;10,6012833333;1752603837,585;9,9804332;9,980433354;9,980433551;0,000003236;0,0000032572
1285;636,578;10,6096333333;1752603838,086;9,980431;9,980433365;9,9804335466;0,0000032355;0,0000032473
1286;637,078;10,6179666667;1752603838,586;9,9804343;9,980433409;9,9804335488;0,0000032343;0,0000032296
1287;637,578;10,6263;1752603839,086;9,9804343;9,980433475;9,9804335543;0,0000032332;0,0000031788
1288;638,078;10,6346333333;1752603839,586;9,9804365;9,980433552;9,9804335554;0,0000032331;0,0000031576
1289;638,578;10,6429666667;1752603840,086;9,9804332;9,980433563;9,9804335587;0,0000032318;0,0000031544
1290;639,078;10,6513;1752603840,586;9,9804321;9,980433596;9,9804335598;0,0000032308;0,0000031212
1291;639,578;10,6596333333;1752603841,086;9,9804277;9,980433585;9,9804335565;0,0000032334;0,0000031401
1292;640,077;10,66795;1752603841,586;9,9804354;9,980433651;9,9804335587;0,0000032326;0,0000031077
1293;640,578;10,6763;1752603842,086;9,9804332;9,980433596;9,9804335576;0,0000032314;0,0000030658
1294;641,078;10,6846333333;1752603842,586;9,980431;9,980433552;9,9804335543;0,0000032308;0,0000030713
1295;641,578;10,6929666667;1752603843,086;9,9804332;9,980433585;9,9804335532;0,0000032295;0,0000030493
1296;642,077;10,7012833333;1752603843,586;9,9804321;9,980433618;9,9804335532;0,0000032285;0,0000030146
1297;642,578;10,7096333333;1752603844,087;9,9804288;9,980433574;9,9804335444;0,0000032297;0,0000030527
1298;643,077;10,71795;1752603844,586;9,9804299;9,980433497;9,9804335422;0,0000032299;0,0000030472
1299;643,577;10,7262833333;1752603845,085;9,9804343;9,980433486;9,9804335444;0,0000032288;0,0000030422
1300;644,078;10,7346333333;1752603845,586;9,9804321;9,980433453;9,9804335499;0,0000032277;0,0000030392
1301;644,578;10,7429666667;1752603846,086;9,980431;9,98043342;9,9804335477;0,0000032271;0,0000030478
1302;645,077;10,7512833333;1752603846,586;9,9804299;9,980433343;9,9804335455;0,0000032273;0,0000030383
1303;645,577;10,7596166667;1752603847,085;9,9804277;9,980433266;9,9804335378;0,0000032299;0,0000030829
1304;646,077;10,76795;1752603847,586;9,9804255;9,980433167;9,9804335268;0,000003236;0,0000031714
1305;646,578;10,7763;1752603848,086;9,9804299;9,980433101;9,9804335224;0,0000032361;0,00000317
1306;647,078;10,7846333333;1752603848,586;9,9804266;9,980433002;9,9804335158;0,0000032403;0,000003217
1307;647,577;10,79295;1752603849,085;9,9804299;9,980432914;9,9804335125;0,0000032404;0,0000031797
1308;648,078;10,8013;1752603849,586;9,9804299;9,980432826;9,980433507;0,0000032406;0,0000031395
1309;648,577;10,8096166667;1752603850,086;9,9804277;9,980432716;9,9804335004;0,0000032431;0,0000031243
1310;649,078;10,8179666667;1752603850,587;9,980431;9,980432694;9,9804334993;0,0000032425;0,0000031286
1311;649,577;10,8262833333;1752603851,085;9,980431;9,980432639;9,9804334949;0,0000032419;0,0000031093
1312;650,077;10,8346166667;1752603851,586;9,9804288;9,980432595;9,9804334927;0,000003243;0,0000031323
1313;650,577;10,84295;1752603852,086;9,980431;9,980432551;9,9804334938;0,0000032424;0,0000031234
1314;651,077;10,8512833333;1752603852,586;9,980431;9,980432518;9,9804334949;0,0000032418;0,0000031222
1315;651,578;10,8596333333;1752603853,087;9,9804321;9,980432518;9,9804334949;0,0000032408;0,0000031222
1316;652,077;10,86795;1752603853,586;9,9804343;9,98043254;9,9804334993;0,0000032397;0,0000031269
1317;652,578;10,8763;1752603854,086;9,9804343;9,980432573;9,9804335004;0,0000032385;0,0000031279
1318;653,077;10,8846166667;1752603854,586;9,9804332;9,980432584;9,9804335048;0,0000032373;0,0000031282
1319;653,578;10,8929666667;1752603855,086;9,980431;9,980432584;9,9804335026;0,0000032367;0,0000031282
1320;654,078;10,9013;1752603855,586;9,9804321;9,980432573;9,9804335037;0,0000032357;0,0000031279
1321;654,577;10,9096166667;1752603856,086;9,9804299;9,980432529;9,9804335026;0,0000032358;0,0000031343
1322;655,078;10,9179666667;1752603856,586;9,9804332;9,98043254;9,980433507;0,0000032346;0,0000031348
1323;655,578;10,9263;1752603857,086;9,9804332;9,98043254;9,9804335103;0,0000032334;0,0000031348
1324;656,077;10,9346166667;1752603857,586;9,9804321;9,98043254;9,9804335114;0,0000032323;0,0000031348
1325;656,578;10,9429666667;1752603858,086;9,9804299;9,980432551;9,9804335092;0,0000032325;0,0000031234
1326;657,077;10,9512833333;1752603858,586;9,980431;9,98043254;9,9804335114;0,0000032319;0,0000031269
1327;657,578;10,9596333333;1752603859,086;9,9804321;9,980432595;9,9804335158;0,0000032308;0,0000030692
1328;658,078;10,9679666667;1752603859,585;9,9804288;9,980432551;9,9804335169;0,000003232;0,0000030919
1329;658,577;10,9762833333;1752603860,086;9,9804321;9,980432628;9,9804335202;0,0000032309;0,0000029808
1330;659,077;10,9846166667;1752603860,585;9,9804354;9,980432639;9,9804335279;0,0000032302;0,000002989
1331;659,577;10,99295;1752603861,086;9,9804376;9,98043276;9,9804335323;0,0000032311;0,0000029417
1332;660,077;11,0012833333;1752603861,586;9,9804343;9,980432815;9,9804335345;0,00000323;0,0000029182
1333;660,577;11,0096166667;1752603862,086;9,9804321;9,980432837;9,98043354;0,000003229;0,0000029043
1334;661,077;11,01795;1752603862,586;9,9804321;9,980432837;9,9804335433;0,000003228;0,0000029043
1335;661,577;11,0262833333;1752603863,086;9,9804321;9,980432804;9,9804335444;0,0000032269;0,0000028936
1336;662,077;11,0346166667;1752603863,586;9,9804332;9,980432815;9,9804335411;0,0000032257;0,000002893
1337;662,577;11,04295;1752603864,086;9,9804354;9,98043287;9,9804335466;0,000003225;0,0000028893
1338;663,077;11,0512833333;1752603864,586;9,9804365;9,980432903;9,9804335488;0,000003225;0,0000029118
1339;663,578;11,0596333333;1752603865,087;9,9804343;9,980432925;9,9804335488;0,0000032239;0,000002914
1340;664,077;11,06795;1752603865,586;9,9804288;9,980432881;9,9804335455;0,000003225;0,0000029429
1341;664,577;11,0762833333;1752603866,086;9,9804332;9,980432903;9,9804335444;0,0000032238;0,0000029369
1342;665,078;11,0846333333;1752603866,586;9,9804321;9,980432892;9,9804335422;0,0000032228;0,0000029378
1343;665,578;11,0929666667;1752603867,086;9,9804321;9,980432848;9,9804335389;0,0000032218;0,0000029161
1344;666,077;11,1012833333;1752603867,586;9,9804321;9,980432804;9,98043354;0,0000032207;0,0000028936
1345;666,578;11,1096333333;1752603868,087;9,9804332;9,980432804;9,9804335378;0,0000032196;0,0000028936
1346;667,078;11,1179666667;1752603868,586;9,980431;9,980432782;9,9804335356;0,000003219;0,0000028989
1347;667,577;11,1262833333;1752603869,086;9,9804321;9,980432727;9,9804335356;0,0000032179;0,0000028584
1348;668,077;11,1346166667;1752603869,586;9,9804332;9,980432672;9,9804335345;0,0000032167;0,0000027946
1349;668,578;11,1429666667;1752603870,087;9,980431;9,980432595;9,9804335301;0,0000032162;0,0000027322
1350;669,078;11,1513;1752603870,586;9,9804354;9,980432573;9,9804335356;0,0000032155;0,0000027001
1351;669,577;11,1596166667;1752603871,085;9,9804321;9,98043254;9,9804335323;0,0000032145;0,0000026854
1352;670,077;11,16795;1752603871,586;9,9804354;9,980432551;9,9804335389;0,0000032138;0,0000026949
1353;670,577;11,1762833333;1752603872,085;9,9804376;9,980432606;9,9804335422;0,0000032147;0,0000027413
1354;671,077;11,1846166667;1752603872,585;9,9804354;9,980432606;9,9804335433;0,000003214;0,0000027413
1355;671,577;11,19295;1752603873,086;9,9804266;9,980432551;9,9804335334;0,000003218;0,000002806
1356;672,078;11,2013;1752603873,586;9,9804332;9,980432573;9,9804335312;0,0000032168;0,0000028023
1357;672,578;11,2096333333;1752603874,086;9,9804212;9,980432431;9,9804335203;0,0000032324;0,0000030097
1358;673,077;11,21795;1752603874,586;9,9804321;9,980432431;9,9804335203;0,0000032313;0,0000030097
1359;673,577;11,2262833333;1752603875,086;9,980431;9,980432365;9,9804335225;0,0000032307;0,0000029673
1360;674,077;11,2346166667;1752603875,586;9,980431;9,980432266;9,9804335225;0,0000032301;0,0000028422
1361;674,578;11,2429666667;1752603876,087;9,9804354;9,980432299;9,9804335258;0,0000032295;0,0000028593
1362;675,077;11,2512833333;1752603876,586;9,980431;9,980432266;9,9804335247;0,0000032289;0,000002855
1363;675,577;11,2596166667;1752603877,086;9,9804288;9,980432156;9,9804335203;0,00000323;0,0000027725
1364;676,077;11,26795;1752603877,585;9,9804343;9,980432156;9,9804335236;0,0000032289;0,0000027725
1365;676,578;11,2763;1752603878,086;9,9804321;9,980432156;9,980433528;0,0000032279;0,0000027725
1366;677,077;11,2846166667;1752603878,586;9,9804288;9,980432035;9,980433528;0,000003229;0,0000026483
1367;677,577;11,29295;1752603879,086;9,9804343;9,980432057;9,9804335357;0,0000032279;0,000002658
1368;678,078;11,3013;1752603879,587;9,9804332;9,980432024;9,9804335368;0,0000032267;0,0000026225
1369;678,577;11,3096166667;1752603880,086;9,980431;9,980432013;9,980433539;0,0000032262;0,0000026245
1370;679,077;11,31795;1752603880,585;9,9804343;9,980432013;9,9804335368;0,0000032251;0,0000026245
1371;679,577;11,3262833333;1752603881,086;9,9804255;9,980431947;9,9804335247;0,0000032308;0,0000027041
1372;680,078;11,3346333333;1752603881,586;9,9804288;9,980431914;9,9804335214;0,0000032318;0,0000027223
1373;680,577;11,34295;1752603882,086;9,9804299;9,98043187;9,9804335203;0,0000032319;0,0000027189
1374;681,078;11,3513;1752603882,586;9,9804332;9,980431881;9,9804335247;0,0000032308;0,000002722
1375;681,577;11,3596166667;1752603883,086;9,9804332;9,980431881;9,980433528;0,0000032296;0,000002722
1376;682,077;11,36795;1752603883,585;9,9804321;9,980431914;9,980433528;0,0000032286;0,0000027042
1377;682,577;11,3762833333;1752603884,085;9,980431;9,980431914;9,9804335291;0,000003228;0,0000027042
1378;683,078;11,3846333333;1752603884,586;9,9804321;9,980431914;9,9804335291;0,000003227;0,0000027042
1379;683,577;11,39295;1752603885,086;9,9804321;9,980431914;9,9804335313;0,0000032259;0,0000027042
1380;684,077;11,4012833333;1752603885,586;9,9804354;9,980431903;9,980433539;0,0000032253;0,0000026876
1381;684,577;11,4096166667;1752603886,085;9,9804288;9,980431848;9,980433539;0,0000032264;0,0000026943
1382;685,077;11,41795;1752603886,586;9,9804266;9,980431782;9,9804335335;0,0000032302;0,0000027413
1383;685,577;11,4262833333;1752603887,086;9,9804255;9,980431727;9,9804335258;0,0000032357;0,0000028114
1384;686,078;11,4346333333;1752603887,587;9,9804299;9,980431694;9,9804335214;0,0000032358;0,0000028133
1385;686,578;11,4429666667;1752603888,086;9,9804288;9,980431672;9,9804335159;0,0000032369;0,0000028274
1386;687,077;11,4512833333;1752603888,585;9,980431;9,980431639;9,980433517;0,0000032362;0,0000028156
1387;687,578;11,4596333333;1752603889,086;9,9804321;9,980431617;9,9804335181;0,0000032352;0,0000028032
1388;688,077;11,46795;1752603889,586;9,9804321;9,980431573;9,9804335159;0,0000032342;0,00000276
1389;688,577;11,4762833333;1752603890,086;9,9804288;9,980431529;9,9804335115;0,0000032352;0,0000027688
1390;689,077;11,4846166667;1752603890,586;9,9804332;9,98043154;9,9804335115;0,0000032341;0,0000027733
1391;689,578;11,4929666667;1752603891,086;9,9804332;9,980431595;9,9804335115;0,0000032329;0,0000027508
1392;690,078;11,5013;1752603891,589;9,9804299;9,98043154;9,980433506;0,000003233;0,0000027289
1393;690,577;11,5096166667;1752603892,085;9,9804288;9,980431496;9,9804335016;0,000003234;0,0000027373
1394;691,077;11,51795;1752603892,586;9,9804277;9,980431463;9,9804334994;0,0000032363;0,0000027631
1395;691,577;11,5262833333;1752603893,086;9,9804299;9,98043143;9,9804334972;0,0000032363;0,0000027618
1396;692,077;11,5346166667;1752603893,586;9,9804255;9,980431364;9,9804334895;0,0000032418;0,0000028238
1397;692,578;11,5429666667;1752603894,087;9,9804288;9,980431364;9,9804334862;0,0000032428;0,0000028238
1398;693,078;11,5513;1752603894,586;9,980431;9,980431375;9,9804334895;0,0000032422;0,0000028202
1399;693,577;11,5596166667;1752603895,086;9,9804321;9,980431353;9,9804334851;0,0000032411;0,0000028057
1400;694,077;11,56795;1752603895,585;9,9804244;9,980431276;9,9804334763;0,0000032485;0,0000028894
1401;694,577;11,5762833333;1752603896,086;9,980431;9,980431276;9,9804334785;0,0000032479;0,0000028894
1402;695,077;11,5846166667;1752603896,586;9,9804244;9,980431221;9,9804334741;0,0000032553;0,0000029672
1403;695,578;11,5929666667;1752603897,086;9,980431;9,980431254;9,9804334741;0,0000032546;0,0000029459
1404;696,078;11,6013;1752603897,586;9,9804299;9,980431298;9,9804334719;0,0000032547;0,0000028914
1405;696,578;11,6096333333;1752603898,086;9,9804299;9,980431298;9,9804334686;0,0000032547;0,0000028914
1406;697,077;11,61795;1752603898,586;9,9804266;9,980431298;9,9804334565;0,0000032583;0,0000028914
1407;697,577;11,6262833333;1752603899,085;9,9804299;9,980431298;9,9804334532;0,0000032583;0,0000028914
1408;698,077;11,6346166667;1752603899,586;9,9804288;9,980431287;9,9804334499;0,0000032593;0,0000028989
1409;698,578;11,6429666667;1752603900,086;9,980431;9,98043132;9,9804334477;0,0000032586;0,0000028763
1410;699,078;11,6513;1752603900,586;9,9804288;9,980431298;9,9804334466;0,0000032596;0,0000028872
1411;699,577;11,6596166667;1752603901,086;9,980431;9,980431298;9,9804334433;0,0000032589;0,0000028872
1412;700,077;11,66795;1752603901,586;9,9804277;9,980431287;9,9804334378;0,000003261;0,0000028989
1413;700,578;11,6763;1752603902,086;9,9804124;9,980431101;9,9804334137;0,0000033064;0,0000034599
1414;701,078;11,6846333333;1752603902,586;9,9804244;9,980431035;9,980433406;0,0000033134;0,0000035242
1415;701,577;11,69295;1752603903,086;9,980431;9,980431024;9,9804334016;0,0000033127;0,0000035226
1416;702,077;11,7012833333;1752603903,586;9,9804288;9,980430969;9,980433395;0,0000033136;0,0000035138
