"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC"
16095;8041,915;134,0319166667;1752144222,623;9,980225
16096;8042,416;134,0402666667;1752144223,124;9,9802261
16097;8042,915;134,0485833333;1752144223,623;9,9802239
16098;8043,415;134,0569166667;1752144224,124;9,980225
16099;8043,916;134,0652666667;1752144224,625;9,9802228
16100;8044,415;134,0735833333;1752144225,124;9,9802228
16101;8044,915;134,0819166667;1752144225,623;9,9802239
16102;8045,416;134,0902666667;1752144226,124;9,9802217
16103;8045,915;134,0985833333;1752144226,624;9,9802261
16104;8046,415;134,1069166667;1752144227,124;9,9802272
16105;8046,916;134,1152666667;1752144227,624;9,9802217
16106;8047,416;134,1236;1752144228,124;9,9802239
16107;8047,915;134,1319166667;1752144228,624;9,9802239
16108;8048,415;134,14025;1752144229,124;9,9802272
16109;8048,915;134,1485833333;1752144229,624;9,980225
16110;8049,416;134,1569333333;1752144230,124;9,9802283
16111;8049,916;134,1652666667;1752144230,624;9,980225
16112;8050,416;134,1736;1752144231,124;9,980225
16113;8050,915;134,1819166667;1752144231,624;9,9802228
16114;8051,415;134,19025;1752144232,124;9,9802283
16115;8051,916;134,1986;1752144232,624;9,9802196
16116;8052,415;134,2069166667;1752144233,124;9,980225
16117;8052,915;134,21525;1752144233,623;9,9802228
16118;8053,415;134,2235833333;1752144234,123;9,9802196
16119;8053,915;134,2319166667;1752144234,624;9,9802239
16120;8054,415;134,24025;1752144235,124;9,9802217
16121;8054,915;134,2485833333;1752144235,624;9,9802185
16122;8055,415;134,2569166667;1752144236,124;9,9802228
16123;8055,915;134,26525;1752144236,623;9,9802239
16124;8056,415;134,2735833333;1752144237,123;9,980225
16125;8056,915;134,2819166667;1752144237,623;9,9802261
16126;8057,415;134,29025;1752144238,123;9,9802261
16127;8057,915;134,2985833333;1752144238,624;9,9802217
16128;8058,415;134,3069166667;1752144239,124;9,9802228
16129;8058,916;134,3152666667;1752144239,624;9,9802261
16130;8059,415;134,3235833333;1752144240,124;9,980225
16131;8059,915;134,3319166667;1752144240,624;9,9802228
16132;8060,416;134,3402666667;1752144241,125;9,9802217
16133;8060,915;134,3485833333;1752144241,624;9,9802283
16134;8061,416;134,3569333333;1752144242,125;9,9802228
16135;8061,915;134,36525;1752144242,623;9,980225
16136;8062,415;134,3735833333;1752144243,124;9,9802217
16137;8062,915;134,3819166667;1752144243,624;9,9802283
16138;8063,416;134,3902666667;1752144244,124;9,980225
16139;8063,915;134,3985833333;1752144244,624;9,9802261
16140;8064,415;134,4069166667;1752144245,124;9,980225
16141;8064,915;134,41525;1752144245,624;9,9802228
16142;8065,415;134,4235833333;1752144246,124;9,9802217
16143;8065,915;134,4319166667;1752144246,624;9,9802217
16144;8066,416;134,4402666667;1752144247,124;9,9802217
16145;8066,916;134,4486;1752144247,625;9,9802239
16146;8067,416;134,4569333333;1752144248,124;9,9802185
16147;8067,915;134,46525;1752144248,624;9,980225
16148;8068,415;134,4735833333;1752144249,124;9,9802196
16149;8068,915;134,4819166667;1752144249,624;9,9802261
16150;8069,416;134,4902666667;1752144250,125;9,9802228
16151;8069,915;134,4985833333;1752144250,623;9,9802239
16152;8070,415;134,5069166667;1752144251,123;9,9802228
16153;8070,915;134,51525;1752144251,623;9,9802185
16154;8071,415;134,5235833333;1752144252,124;9,980225
16155;8071,916;134,5319333333;1752144252,625;9,9802228
16156;8072,416;134,5402666667;1752144253,124;9,9802228
16157;8072,915;134,5485833333;1752144253,623;9,9802196
16158;8073,415;134,5569166667;1752144254,123;9,980225
16159;8073,915;134,56525;1752144254,623;9,9802185
16160;8074,415;134,5735833333;1752144255,123;9,9802228
16161;8074,915;134,5819166667;1752144255,624;9,9802239
16162;8075,416;134,5902666667;1752144256,124;9,9802185
16163;8075,915;134,5985833333;1752144256,623;9,9802217
16164;8076,415;134,6069166667;1752144257,124;9,9802207
16165;8076,915;134,61525;1752144257,623;9,9802217
16166;8077,415;134,6235833333;1752144258,124;9,980225
16167;8077,915;134,6319166667;1752144258,624;9,980225
16168;8078,416;134,6402666667;1752144259,124;9,980225
16169;8078,916;134,6486;1752144259,624;9,980225
16170;8079,415;134,6569166667;1752144260,124;9,9802207
16171;8079,915;134,66525;1752144260,624;9,9802228
16172;8080,415;134,6735833333;1752144261,124;9,9802207
16173;8080,916;134,6819333333;1752144261,625;9,9802239
16174;8081,415;134,69025;1752144262,123;9,9802217
16175;8081,915;134,6985833333;1752144262,623;9,9802272
16176;8082,415;134,7069166667;1752144263,123;9,9802239
16177;8082,915;134,71525;1752144263,624;9,9802261
16178;8083,416;134,7236;1752144264,124;9,9802272
16179;8083,916;134,7319333333;1752144264,624;9,9802261
16180;8084,416;134,7402666667;1752144265,124;9,980225
16181;8084,916;134,7486;1752144265,624;9,9802261
16182;8085,415;134,7569166667;1752144266,124;9,9802283
16183;8085,915;134,76525;1752144266,624;9,9802272
16184;8086,416;134,7736;1752144267,125;9,9802272
16185;8086,915;134,7819166667;1752144267,624;9,980225
16186;8087,416;134,7902666667;1752144268,124;9,9802239
16187;8087,916;134,7986;1752144268,624;9,980225
16188;8088,415;134,8069166667;1752144269,123;9,980225
16189;8088,915;134,81525;1752144269,623;9,9802261
16190;8089,415;134,8235833333;1752144270,124;9,980225
16191;8089,915;134,8319166667;1752144270,624;9,9802261
16192;8090,416;134,8402666667;1752144271,124;9,9802228
16193;8090,915;134,8485833333;1752144271,624;9,9802272
16194;8091,415;134,8569166667;1752144272,124;9,980225
16195;8091,915;134,86525;1752144272,624;9,9802217
16196;8092,415;134,8735833333;1752144273,124;9,980225
16197;8092,915;134,8819166667;1752144273,624;9,9802217
16198;8093,415;134,89025;1752144274,123;9,9802228
16199;8093,915;134,8985833333;1752144274,624;9,980225
16200;8094,415;134,9069166667;1752144275,123;9,980225
16201;8094,916;134,9152666667;1752144275,624;9,980225
16202;8095,415;134,9235833333;1752144276,124;9,980225
16203;8095,916;134,9319333333;1752144276,625;9,9802228
16204;8096,415;134,94025;1752144277,124;9,9802228
16205;8096,915;134,9485833333;1752144277,624;9,9802305
16206;8097,415;134,9569166667;1752144278,123;9,9802283
16207;8097,916;134,9652666667;1752144278,624;9,9802261
16208;8098,416;134,9736;1752144279,125;9,9802239
16209;8098,916;134,9819333333;1752144279,624;9,9802283
16210;8099,415;134,99025;1752144280,124;9,9802261
16211;8099,915;134,9985833333;1752144280,624;9,9802239
16212;8100,415;135,0069166667;1752144281,124;9,9802283
16213;8100,916;135,0152666667;1752144281,624;9,9802327
16214;8101,415;135,0235833333;1752144282,124;9,9802305
16215;8101,915;135,0319166667;1752144282,623;9,980225
16216;8102,415;135,04025;1752144283,123;9,9802261
16217;8102,915;135,0485833333;1752144283,624;9,9802228
16218;8103,415;135,0569166667;1752144284,124;9,9802283
16219;8103,915;135,06525;1752144284,624;9,9802217
16220;8104,415;135,0735833333;1752144285,124;9,9802217
16221;8104,916;135,0819333333;1752144285,624;9,9802272
16222;8105,415;135,09025;1752144286,124;9,980225
16223;8105,915;135,0985833333;1752144286,624;9,9802272
16224;8106,415;135,1069166667;1752144287,124;9,9802272
16225;8106,915;135,11525;1752144287,624;9,9802261
16226;8107,416;135,1236;1752144288,125;9,9802261
16227;8107,915;135,1319166667;1752144288,623;9,980225
16228;8108,416;135,1402666667;1752144289,124;9,9802239
16229;8108,915;135,1485833333;1752144289,624;9,9802196
16230;8109,415;135,1569166667;1752144290,124;9,980225
16231;8109,916;135,1652666667;1752144290,624;9,9802261
16232;8110,415;135,1735833333;1752144291,124;9,9802272
16233;8110,916;135,1819333333;1752144291,624;9,9802228
16234;8111,416;135,1902666667;1752144292,125;9,9802261
16235;8111,915;135,1985833333;1752144292,624;9,9802228
16236;8112,416;135,2069333333;1752144293,124;9,9802228
16237;8112,915;135,21525;1752144293,624;9,9802196
16238;8113,416;135,2236;1752144294,125;9,9802239
16239;8113,915;135,2319166667;1752144294,624;9,980225
16240;8114,415;135,24025;1752144295,123;9,9802217
16241;8114,915;135,2485833333;1752144295,623;9,9802228
16242;8115,416;135,2569333333;1752144296,124;9,9802163
16243;8115,916;135,2652666667;1752144296,624;9,9802228
16244;8116,416;135,2736;1752144297,124;9,9802261
16245;8116,915;135,2819166667;1752144297,624;9,9802163
16246;8117,415;135,29025;1752144298,124;9,9802185
16247;8117,915;135,2985833333;1752144298,624;9,9802207
16248;8118,416;135,3069333333;1752144299,124;9,9802217
16249;8118,915;135,31525;1752144299,624;9,9802228
16250;8119,415;135,3235833333;1752144300,124;9,9802272
16251;8119,915;135,3319166667;1752144300,623;9,9802283
16252;8120,415;135,34025;1752144301,124;9,9802283
16253;8120,915;135,3485833333;1752144301,624;9,9802228
16254;8121,415;135,3569166667;1752144302,124;9,9802261
16255;8121,916;135,3652666667;1752144302,624;9,9802261
16256;8122,415;135,3735833333;1752144303,124;9,9802261
16257;8122,915;135,3819166667;1752144303,624;9,9802272
16258;8123,415;135,39025;1752144304,124;9,9802239
16259;8123,915;135,3985833333;1752144304,624;9,9802283
16260;8124,416;135,4069333333;1752144305,125;9,9802294
16261;8124,916;135,4152666667;1752144305,624;9,9802272
16262;8125,416;135,4236;1752144306,124;9,9802261
16263;8125,915;135,4319166667;1752144306,624;9,9802305
16264;8126,415;135,44025;1752144307,124;9,9802261
16265;8126,916;135,4486;1752144307,625;9,9802294
16266;8127,416;135,4569333333;1752144308,124;9,9802239
16267;8127,916;135,4652666667;1752144308,624;9,980225
16268;8128,415;135,4735833333;1752144309,123;9,9802294
16269;8128,915;135,4819166667;1752144309,624;9,980225
16270;8129,415;135,49025;1752144310,124;9,9802207
16271;8129,915;135,4985833333;1752144310,623;9,980225
16272;8130,415;135,5069166667;1752144311,124;9,9802239
16273;8130,916;135,5152666667;1752144311,624;9,980225
16274;8131,415;135,5235833333;1752144312,124;9,9802228
16275;8131,915;135,5319166667;1752144312,624;9,9802239
16276;8132,415;135,54025;1752144313,124;9,9802217
16277;8132,915;135,5485833333;1752144313,624;9,9802217
16278;8133,416;135,5569333333;1752144314,125;9,980225
16279;8133,916;135,5652666667;1752144314,624;9,9802294
16280;8134,415;135,5735833333;1752144315,123;9,9802207
16281;8134,916;135,5819333333;1752144315,624;9,9802283
16282;8135,415;135,59025;1752144316,124;9,9802272
16283;8135,915;135,5985833333;1752144316,624;9,9802239
16284;8136,416;135,6069333333;1752144317,124;9,9802239
16285;8136,915;135,61525;1752144317,624;9,980225
16286;8137,415;135,6235833333;1752144318,124;9,9802316
16287;8137,916;135,6319333333;1752144318,624;9,9802239
16288;8138,416;135,6402666667;1752144319,125;9,9802217
16289;8138,915;135,6485833333;1752144319,624;9,980225
16290;8139,416;135,6569333333;1752144320,124;9,9802196
16291;8139,915;135,66525;1752144320,624;9,980225
16292;8140,415;135,6735833333;1752144321,123;9,9802152
16293;8140,915;135,6819166667;1752144321,624;9,9802283
16294;8141,415;135,69025;1752144322,124;9,9802239
16295;8141,916;135,6986;1752144322,623;9,980225
16296;8142,415;135,7069166667;1752144323,123;9,9802294
16297;8142,916;135,7152666667;1752144323,624;9,9802272
16298;8143,415;135,7235833333;1752144324,123;9,9802283
16299;8143,915;135,7319166667;1752144324,624;9,9802294
16300;8144,416;135,7402666667;1752144325,125;9,9802272
16301;8144,915;135,7485833333;1752144325,624;9,9802261
16302;8145,416;135,7569333333;1752144326,124;9,980225
16303;8145,916;135,7652666667;1752144326,624;9,9802316
16304;8146,415;135,7735833333;1752144327,124;9,9802338
16305;8146,916;135,7819333333;1752144327,625;9,9802272
16306;8147,415;135,79025;1752144328,124;9,9802261
16307;8147,916;135,7986;1752144328,624;9,9802283
16308;8148,415;135,8069166667;1752144329,123;9,9802261
16309;8148,916;135,8152666667;1752144329,624;9,9802185
16310;8149,415;135,8235833333;1752144330,124;9,9802196
16311;8149,916;135,8319333333;1752144330,625;9,9802217
16312;8150,416;135,8402666667;1752144331,124;9,9802294
16313;8150,916;135,8486;1752144331,624;9,9802185
16314;8151,416;135,8569333333;1752144332,124;9,9802174
16315;8151,915;135,86525;1752144332,623;9,9802207
16316;8152,415;135,8735833333;1752144333,123;9,9802196
16317;8152,915;135,8819166667;1752144333,624;9,9802152
16318;8153,416;135,8902666667;1752144334,124;9,9802207
16319;8153,916;135,8986;1752144334,624;9,9802185
16320;8154,416;135,9069333333;1752144335,124;9,9802185
16321;8154,915;135,91525;1752144335,624;9,9802185
16322;8155,415;135,9235833333;1752144336,124;9,9802217
16323;8155,916;135,9319333333;1752144336,624;9,9802196
16324;8156,416;135,9402666667;1752144337,125;9,9802228
16325;8156,916;135,9486;1752144337,624;9,9802207
16326;8157,415;135,9569166667;1752144338,124;9,9802163
16327;8157,915;135,96525;1752144338,624;9,9802239
16328;8158,415;135,9735833333;1752144339,123;9,9802196
16329;8158,915;135,9819166667;1752144339,623;9,9802228
16330;8159,416;135,9902666667;1752144340,124;9,9802239
16331;8159,915;135,9985833333;1752144340,623;9,9802283
16332;8160,415;136,0069166667;1752144341,124;9,9802228
16333;8160,915;136,01525;1752144341,624;9,9802196
16334;8161,416;136,0236;1752144342,124;9,9802207
16335;8161,916;136,0319333333;1752144342,625;9,9802217
16336;8162,416;136,0402666667;1752144343,124;9,9802207
16337;8162,916;136,0486;1752144343,624;9,980225
16338;8163,415;136,0569166667;1752144344,124;9,9802228
16339;8163,915;136,06525;1752144344,623;9,9802261
16340;8164,415;136,0735833333;1752144345,123;9,9802196
16341;8164,915;136,0819166667;1752144345,623;9,980225
16342;8165,416;136,0902666667;1752144346,124;9,980225
16343;8165,915;136,0985833333;1752144346,623;9,9802283
16344;8166,415;136,1069166667;1752144347,123;9,9802239
16345;8166,915;136,11525;1752144347,624;9,9802272
16346;8167,415;136,1235833333;1752144348,124;9,980225
16347;8167,916;136,1319333333;1752144348,624;9,980225
16348;8168,416;136,1402666667;1752144349,124;9,9802272
16349;8168,915;136,1485833333;1752144349,624;9,9802305
16350;8169,415;136,1569166667;1752144350,124;9,980225
16351;8169,915;136,16525;1752144350,624;9,9802283
16352;8170,415;136,1735833333;1752144351,124;9,9802239
16353;8170,915;136,1819166667;1752144351,623;9,9802196
16354;8171,416;136,1902666667;1752144352,124;9,9802261
16355;8171,915;136,1985833333;1752144352,624;9,9802283
16356;8172,415;136,2069166667;1752144353,124;9,9802294
16357;8172,916;136,2152666667;1752144353,625;9,9802305
16358;8173,416;136,2236;1752144354,125;9,9802272
16359;8173,915;136,2319166667;1752144354,624;9,9802283
16360;8174,415;136,24025;1752144355,124;9,9802338
16361;8174,915;136,2485833333;1752144355,624;9,9802305
16362;8175,415;136,2569166667;1752144356,123;9,9802305
16363;8175,916;136,2652666667;1752144356,624;9,9802283
16364;8176,416;136,2736;1752144357,124;9,9802294
16365;8176,916;136,2819333333;1752144357,624;9,9802283
16366;8177,415;136,29025;1752144358,123;9,9802316
16367;8177,915;136,2985833333;1752144358,624;9,9802338
16368;8178,415;136,3069166667;1752144359,124;9,9802316
16369;8178,916;136,3152666667;1752144359,624;9,9802305
16370;8179,415;136,3235833333;1752144360,123;9,9802283
16371;8179,915;136,3319166667;1752144360,623;9,9802283
16372;8180,415;136,34025;1752144361,123;9,9802305
16373;8180,916;136,3486;1752144361,624;9,9802239
16374;8181,415;136,3569166667;1752144362,124;9,9802283
16375;8181,916;136,3652666667;1752144362,624;9,9802316
16376;8182,416;136,3736;1752144363,124;9,9802283
16377;8182,915;136,3819166667;1752144363,624;9,9802283
16378;8183,415;136,39025;1752144364,128;9,9802272
16379;8183,915;136,3985833333;1752144364,624;9,9802272
16380;8184,415;136,4069166667;1752144365,124;9,9802272
16381;8184,916;136,4152666667;1752144365,625;9,9802305
16382;8185,415;136,4235833333;1752144366,124;9,9802217
16383;8185,915;136,4319166667;1752144366,624;9,9802316
16384;8186,415;136,44025;1752144367,124;9,9802305
16385;8186,915;136,4485833333;1752144367,624;9,9802261
16386;8187,415;136,4569166667;1752144368,124;9,9802283
16387;8187,915;136,46525;1752144368,624;9,980225
16388;8188,415;136,4735833333;1752144369,124;9,9802272
16389;8188,915;136,4819166667;1752144369,623;9,9802294
16390;8189,416;136,4902666667;1752144370,124;9,9802272
16391;8189,915;136,4985833333;1752144370,624;9,9802316
16392;8190,416;136,5069333333;1752144371,125;9,9802338
16393;8190,916;136,5152666667;1752144371,624;9,9802261
16394;8191,416;136,5236;1752144372,124;9,9802294
16395;8191,916;136,5319333333;1752144372,624;9,9802261
16396;8192,415;136,54025;1752144373,124;9,9802327
16397;8192,915;136,5485833333;1752144373,624;9,9802261
16398;8193,416;136,5569333333;1752144374,125;9,9802217
16399;8193,915;136,56525;1752144374,624;9,9802261
16400;8194,416;136,5736;1752144375,124;9,9802261
16401;8194,916;136,5819333333;1752144375,624;9,9802294
16402;8195,415;136,59025;1752144376,124;9,9802283
16403;8195,915;136,5985833333;1752144376,624;9,9802272
16404;8196,416;136,6069333333;1752144377,124;9,9802316
16405;8196,916;136,6152666667;1752144377,624;9,9802305
16406;8197,416;136,6236;1752144378,124;9,9802272
16407;8197,915;136,6319166667;1752144378,624;9,980225
16408;8198,415;136,64025;1752144379,124;9,9802261
16409;8198,916;136,6486;1752144379,624;9,9802294
16410;8199,415;136,6569166667;1752144380,124;9,9802283
16411;8199,915;136,66525;1752144380,624;9,9802294
16412;8200,415;136,6735833333;1752144381,124;9,9802316
